skill_name,district,posting_count,avg_salary,in_taxonomy,current_demand_score,growth_rate_percent,obsolescence_risk,demand_trend,district_growth_rate,district_skills_gap,static_emerging_bonus,trends_bonus,emerging_bonus,obsolescence_penalty,predicted_score_6m,confidence_6m,predicted_score_12m,confidence_12m,predicted_score_24m,confidence_24m,demand_band_6m,demand_band_12m,demand_band_24m
Assembly,Nanded,7,153572.2857142857,False,13.3,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,26.1,56,28.3,56,32.6,56,Low,Low,Low
Assembly,Nashik,10,100734.7,False,23.7,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,37.2,62,39.4,62,43.6,62,Medium,Medium,Medium
Assembly,Osmanabad,4,223632.75,False,7.1,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,20.4,50,22.4,50,26.4,50,Low,Low,Low
Assembly,Parbhani,4,90841.25,False,6.1,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,19.9,50,22.3,50,26.9,50,Low,Low,Low
Assembly,Pune,7,146861.42857142858,False,16.7,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,31.1,56,33.3,56,37.6,56,Low,Low,Medium
Assembly,Raigad,2,190338.0,False,2.9,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,17.2,46,19.7,46,24.7,46,Low,Low,Low
Assembly,Sangli,8,129092.375,False,21.9,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,35.4,58,37.8,58,42.6,58,Medium,Medium,Medium
Assembly,Satara,1,249695.0,False,0.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,14.7,44,17.1,44,22.1,44,Low,Low,Low
Assembly,Solapur,4,167568.5,False,7.1,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,21.9,50,24.1,50,28.7,50,Low,Low,Low
Assembly,Yavatmal,5,199577.0,False,9.5,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,23.1,52,25.4,52,30.1,52,Low,Low,Low
Assessment,Ahmednagar,15,139683.86666666667,False,32.6,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,45.7,72,47.8,72,52.0,72,Medium,Medium,Medium
Assessment,Akola,9,111753.33333333333,False,17.0,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,29.2,60,31.4,60,35.9,60,Low,Low,Medium
Assessment,Amravati,11,167432.72727272726,False,32.3,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,45.8,64,48.0,64,52.5,64,Medium,Medium,Medium
Assessment,Aurangabad,12,201975.25,False,28.2,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,41.6,66,43.5,66,47.3,66,Medium,Medium,Medium
Assessment,Beed,15,214239.6,False,40.0,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,55.1,72,57.5,72,62.3,72,Medium,Medium,Medium
Assessment,Bhiwandi,15,127317.73333333334,False,38.9,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,53.2,72,55.4,72,59.8,72,Medium,Medium,Medium
Assessment,Chandrapur,12,135501.83333333334,False,26.2,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,39.1,66,41.3,66,45.7,66,Medium,Medium,Medium
Assessment,Dhule,9,230983.11111111112,False,24.2,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,38.7,60,41.2,60,46.3,60,Medium,Medium,Medium
Assessment,Jalgaon,11,140573.0,False,26.3,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,39.8,64,42.0,64,46.5,64,Medium,Medium,Medium
Assessment,Jalna,11,127484.63636363637,False,21.7,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,33.8,64,35.9,64,40.2,64,Low,Medium,Medium
Assessment,Kolhapur,6,142101.33333333334,False,12.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,27.0,54,29.4,54,34.3,54,Low,Low,Low
Assessment,Latur,12,134715.66666666666,False,28.2,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,42.5,66,44.9,66,49.8,66,Medium,Medium,Medium
Assessment,Mumbai,6,169888.5,False,14.8,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,27.8,54,30.1,54,34.8,54,Low,Low,Low
Assessment,Nagpur,12,162120.16666666666,False,23.9,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,37.8,66,40.1,66,44.7,66,Medium,Medium,Medium
Assessment,Nanded,13,144134.61538461538,False,26.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,39.5,68,41.7,68,46.0,68,Medium,Medium,Medium
Assessment,Nashik,13,118990.38461538461,False,31.6,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,45.1,68,47.3,68,51.5,68,Medium,Medium,Medium
Assessment,Osmanabad,3,202954.33333333334,False,4.8,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,18.1,48,20.1,48,24.1,48,Low,Low,Low
Assessment,Parbhani,13,163404.6923076923,False,24.5,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,38.3,68,40.7,68,45.3,68,Medium,Medium,Medium
Assessment,Pune,6,69943.66666666667,False,13.9,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,28.3,54,30.5,54,34.8,54,Low,Low,Low
Assessment,Raigad,6,130329.83333333333,False,14.3,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,28.6,54,31.1,54,36.1,54,Low,Low,Medium
Assessment,Sangli,8,103289.0,False,21.9,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,35.4,58,37.8,58,42.6,58,Medium,Medium,Medium
Assessment,Satara,15,123355.06666666667,False,35.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,49.7,72,52.1,72,57.1,72,Medium,Medium,Medium
Assessment,Solapur,13,153260.92307692306,False,28.6,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,43.4,68,45.6,68,50.2,68,Medium,Medium,Medium
Assessment,Yavatmal,11,127386.45454545454,False,23.8,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,37.4,64,39.7,64,44.4,64,Medium,Medium,Medium
Azure,Ahmednagar,3,215792.0,True,4.7,24.759999999999998,Medium,Rapidly Growing,8.46,36.595,8.0,0.0,8.0,-5.0,27.0,56,35.3,56,51.9,56,Low,Medium,Medium
Azure,Akola,4,132399.0,True,6.4,24.759999999999998,Medium,Rapidly Growing,9.0,33.019,8.0,0.0,8.0,-5.0,27.7,58,36.2,58,53.1,58,Low,Medium,Medium
Azure,Amravati,5,196519.0,True,12.9,24.759999999999998,Medium,Rapidly Growing,8.8925,37.6035,8.0,0.0,8.0,-5.0,35.6,60,44.0,60,60.8,60,Medium,Medium,Medium
Azure,Aurangabad,3,96107.0,True,5.1,24.759999999999998,Medium,Rapidly Growing,7.6,38.486000000000004,8.0,0.0,8.0,-5.0,27.7,56,35.8,56,52.0,56,Low,Medium,Medium
Azure,Beed,6,130372.83333333333,True,14.3,24.759999999999998,Medium,Rapidly Growing,9.5965,42.417,8.0,0.0,8.0,-5.0,38.6,62,47.2,62,64.4,62,Medium,Medium,Medium
Azure,Bhiwandi,7,229746.0,True,16.7,24.759999999999998,Medium,Rapidly Growing,8.895,40.1755,8.0,0.0,8.0,-5.0,40.2,64,48.6,64,65.4,64,Medium,Medium,High
Azure,Chandrapur,5,91362.4,True,9.5,24.759999999999998,Medium,Rapidly Growing,8.7865,35.588,8.0,0.0,8.0,-5.0,31.6,60,39.9,60,56.7,60,Low,Medium,Medium
Azure,Dhule,2,195646.0,True,3.0,24.759999999999998,Medium,Rapidly Growing,10.1625,39.802,8.0,0.0,8.0,-5.0,26.7,54,35.4,54,52.9,54,Low,Medium,Medium
Azure,Jalgaon,2,58801.5,True,2.6,24.759999999999998,Medium,Rapidly Growing,8.879999999999999,37.665,8.0,0.0,8.0,-5.0,25.3,54,33.7,54,50.5,54,Low,Low,Medium
Azure,Jalna,5,164434.2,True,8.7,24.759999999999998,Medium,Rapidly Growing,8.616499999999998,33.054500000000004,8.0,0.0,8.0,-5.0,30.0,60,38.3,60,55.0,60,Low,Medium,Medium
Azure,Kolhapur,3,68483.0,True,5.0,24.759999999999998,Medium,Rapidly Growing,9.7,40.227999999999994,8.0,0.0,8.0,-5.0,28.7,56,37.3,56,54.5,56,Low,Medium,Medium
Azure,Latur,3,166100.33333333334,True,5.1,24.759999999999998,Medium,Rapidly Growing,9.7515,39.448,8.0,0.0,8.0,-5.0,28.6,56,37.2,56,54.4,56,Low,Medium,Medium
Azure,Mumbai,3,115682.33333333333,True,3.7,24.759999999999998,Medium,Rapidly Growing,9.267,35.709500000000006,8.0,0.0,8.0,-5.0,25.9,56,34.4,56,51.4,56,Low,Low,Medium
Azure,Nagpur,6,239110.16666666666,True,10.9,24.759999999999998,Medium,Rapidly Growing,9.1105,38.835,8.0,0.0,8.0,-5.0,34.0,62,42.5,62,59.4,62,Low,Medium,Medium
Azure,Nashik,11,95509.45454545454,True,26.3,24.759999999999998,Medium,Rapidly Growing,8.586,37.875,8.0,0.0,8.0,-5.0,49.0,72,57.3,72,74.0,72,Medium,Medium,High
Azure,Osmanabad,2,86830.0,True,2.4,24.759999999999998,Medium,Rapidly Growing,8.059999999999999,37.4765,8.0,0.0,8.0,-5.0,24.8,54,33.1,54,49.5,54,Low,Low,Medium
Azure,Parbhani,5,88232.2,True,8.2,24.759999999999998,Medium,Rapidly Growing,9.2835,38.364,8.0,0.0,8.0,-5.0,31.2,60,39.7,60,56.8,60,Low,Medium,Medium
Azure,Pune,5,159012.2,True,11.1,24.759999999999998,Medium,Rapidly Growing,8.681999999999999,40.851,8.0,0.0,8.0,-5.0,34.7,60,43.1,60,59.8,60,Low,Medium,Medium
Azure,Raigad,5,60766.6,True,11.4,24.759999999999998,Medium,Rapidly Growing,9.9115,39.47,8.0,0.0,8.0,-5.0,34.9,60,43.6,60,60.9,60,Low,Medium,Medium
Azure,Sangli,1,181858.0,True,0.0,24.759999999999998,Medium,Rapidly Growing,9.5185,37.182,8.0,0.0,8.0,-5.0,22.7,52,31.3,52,48.4,52,Low,Low,Medium
Azure,Satara,2,54032.5,True,2.5,24.759999999999998,Medium,Rapidly Growing,9.8795,40.648,8.0,0.0,8.0,-5.0,26.4,54,35.0,54,52.3,54,Low,Medium,Medium
Azure,Solapur,6,89572.0,True,11.9,24.759999999999998,Medium,Rapidly Growing,9.0745,41.6085,8.0,0.0,8.0,-5.0,35.8,62,44.3,62,61.2,62,Medium,Medium,Medium
Azure,Yavatmal,2,56439.5,True,2.4,24.759999999999998,Medium,Rapidly Growing,9.310500000000001,37.6325,8.0,0.0,8.0,-5.0,25.2,54,33.7,54,50.8,54,Low,Low,Medium
Blueprint Reading,Ahmednagar,9,192308.0,True,18.6,0.6974999999999999,Low,Stable,8.46,36.595,0.0,0.0,0.0,0.0,31.9,68,34.2,68,38.7,68,Low,Low,Medium
Blueprint Reading,Akola,8,105644.0,True,14.9,0.6974999999999999,Low,Stable,9.0,33.019,0.0,0.0,0.0,0.0,27.2,66,29.7,66,34.5,66,Low,Low,Low
Blueprint Reading,Amravati,10,121358.7,True,29.0,0.6974999999999999,Low,Stable,8.8925,37.6035,0.0,0.0,0.0,0.0,42.7,70,45.1,70,49.9,70,Medium,Medium,Medium
Blueprint Reading,Aurangabad,20,177633.3,True,48.7,0.6974999999999999,Low,Stable,7.6,38.486000000000004,0.0,0.0,0.0,0.0,62.3,85,64.4,85,68.5,85,Medium,Medium,High
Blueprint Reading,Beed,9,80842.22222222222,True,22.9,0.6974999999999999,Low,Stable,9.5965,42.417,0.0,0.0,0.0,0.0,38.2,68,40.8,68,45.9,68,Medium,Medium,Medium
Blueprint Reading,Bhiwandi,12,103235.5,True,30.6,0.6974999999999999,Low,Stable,8.895,40.1755,0.0,0.0,0.0,0.0,45.1,74,47.4,74,52.2,74,Medium,Medium,Medium
Blueprint Reading,Chandrapur,8,142844.0,True,16.7,0.6974999999999999,Low,Stable,8.7865,35.588,0.0,0.0,0.0,0.0,29.7,66,32.1,66,36.9,66,Low,Low,Medium
Blueprint Reading,Dhule,14,172467.7857142857,True,39.4,0.6974999999999999,Low,Stable,10.1625,39.802,0.0,0.0,0.0,0.0,54.1,78,56.8,78,62.2,78,Medium,Medium,Medium
Blueprint Reading,Jalgaon,8,227787.25,True,18.4,0.6974999999999999,Low,Stable,8.879999999999999,37.665,0.0,0.0,0.0,0.0,32.1,66,34.5,66,39.3,66,Low,Low,Medium
Blueprint Reading,Jalna,12,188223.83333333334,True,23.9,0.6974999999999999,Low,Stable,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,36.1,74,38.5,74,43.1,74,Medium,Medium,Medium
Blueprint Reading,Kolhapur,15,182041.8,True,35.0,0.6974999999999999,Low,Stable,9.7,40.227999999999994,0.0,0.0,0.0,0.0,49.7,80,52.3,80,57.5,80,Medium,Medium,Medium
Blueprint Reading,Latur,8,149167.875,True,17.9,0.6974999999999999,Low,Stable,9.7515,39.448,0.0,0.0,0.0,0.0,32.3,66,35.0,66,40.2,66,Low,Medium,Medium
Blueprint Reading,Mumbai,5,167255.4,True,11.1,0.6974999999999999,Low,Stable,9.267,35.709500000000006,0.0,0.0,0.0,0.0,24.3,60,26.8,60,31.8,60,Low,Low,Low
Blueprint Reading,Nagpur,13,200335.46153846153,True,26.1,0.6974999999999999,Low,Stable,9.1105,38.835,0.0,0.0,0.0,0.0,40.2,76,42.7,76,47.6,76,Medium,Medium,Medium
Blueprint Reading,Nanded,10,95177.0,True,20.0,0.6974999999999999,Low,Stable,8.637,35.605000000000004,0.0,0.0,0.0,0.0,33.0,70,35.3,70,40.0,70,Low,Medium,Medium
Blueprint Reading,Nashik,17,140196.82352941178,True,42.1,0.6974999999999999,Low,Stable,8.586,37.875,0.0,0.0,0.0,0.0,55.8,84,58.1,84,62.7,84,Medium,Medium,Medium
Blueprint Reading,Osmanabad,9,125232.55555555556,True,19.0,0.6974999999999999,Low,Stable,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,32.4,68,34.6,68,39.0,68,Low,Low,Medium
Blueprint Reading,Parbhani,11,155778.0909090909,True,20.4,0.6974999999999999,Low,Stable,9.2835,38.364,0.0,0.0,0.0,0.0,34.4,72,36.9,72,41.9,72,Low,Medium,Medium
Blueprint Reading,Pune,16,154166.0,True,41.7,0.6974999999999999,Low,Stable,8.681999999999999,40.851,0.0,0.0,0.0,0.0,56.3,82,58.6,82,63.3,82,Medium,Medium,Medium
Blueprint Reading,Raigad,9,169378.44444444444,True,22.9,0.6974999999999999,Low,Stable,9.9115,39.47,0.0,0.0,0.0,0.0,37.4,68,40.0,68,45.4,68,Medium,Medium,Medium
Blueprint Reading,Sangli,10,137357.4,True,28.1,0.6974999999999999,Low,Stable,9.5185,37.182,0.0,0.0,0.0,0.0,41.8,70,44.4,70,49.5,70,Medium,Medium,Medium
Blueprint Reading,Satara,6,359426.5,True,12.5,0.6974999999999999,Low,Stable,9.8795,40.648,0.0,0.0,0.0,0.0,27.3,62,30.0,62,35.3,62,Low,Low,Medium
Blueprint Reading,Solapur,11,159929.45454545456,True,23.8,0.6974999999999999,Low,Stable,9.0745,41.6085,0.0,0.0,0.0,0.0,38.7,72,41.2,72,46.1,72,Medium,Medium,Medium
Blueprint Reading,Yavatmal,9,134481.0,True,19.0,0.6974999999999999,Low,Stable,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,32.8,68,35.3,68,40.3,68,Low,Medium,Medium
Bug Tracking,Ahmednagar,4,233358.75,False,7.0,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,20.1,50,22.2,50,26.4,50,Low,Low,Low
Bug Tracking,Akola,5,121836.4,False,8.5,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,20.7,52,22.9,52,27.4,52,Low,Low,Low
Bug Tracking,Amravati,1,23057.0,False,0.0,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,13.5,44,15.7,44,20.2,44,Low,Low,Low
Bug Tracking,Aurangabad,6,97434.83333333333,False,12.8,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,26.2,54,28.1,54,31.9,54,Low,Low,Low
Bug Tracking,Beed,3,235767.33333333334,False,5.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,20.8,48,23.2,48,28.0,48,Low,Low,Low
Bug Tracking,Bhiwandi,5,173158.2,False,11.1,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,25.4,52,27.6,52,32.0,52,Low,Low,Low
Bug Tracking,Chandrapur,1,23498.0,False,0.0,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,12.9,44,15.1,44,19.5,44,Low,Low,Low
Bug Tracking,Dhule,3,148699.0,False,6.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,20.6,48,23.1,48,28.2,48,Low,Low,Low
Bug Tracking,Jalgaon,7,181252.14285714287,False,15.8,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,29.3,56,31.5,56,36.0,56,Low,Low,Medium
Bug Tracking,Jalna,3,46065.333333333336,False,4.3,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,16.4,48,18.5,48,22.8,48,Low,Low,Low
Bug Tracking,Kolhapur,3,125172.66666666667,False,5.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,19.5,48,21.9,48,26.8,48,Low,Low,Low
Bug Tracking,Latur,2,415800.0,False,2.6,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,16.9,46,19.3,46,24.2,46,Low,Low,Low
Bug Tracking,Mumbai,4,125469.0,False,7.4,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.4,50,Low,Low,Low
Bug Tracking,Nagpur,3,123124.0,False,4.3,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,18.2,48,20.5,48,25.1,48,Low,Low,Low
Bug Tracking,Nanded,5,169505.8,False,8.9,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,21.7,52,23.9,52,28.2,52,Low,Low,Low
Bug Tracking,Nashik,4,40150.0,False,7.9,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,21.4,50,23.6,50,27.8,50,Low,Low,Low
Bug Tracking,Osmanabad,5,174314.6,False,9.5,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,22.8,52,24.8,52,28.8,52,Low,Low,Low
Bug Tracking,Parbhani,5,85152.2,False,8.2,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,22.0,52,24.4,52,29.0,52,Low,Low,Low
Bug Tracking,Pune,3,122180.33333333333,False,5.6,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,20.0,48,22.2,48,26.5,48,Low,Low,Low
Bug Tracking,Sangli,2,155537.5,False,3.1,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,16.6,46,19.0,46,23.8,46,Low,Low,Low
Bug Tracking,Satara,5,99544.0,False,10.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,24.7,52,27.1,52,32.1,52,Low,Low,Low
Bug Tracking,Solapur,2,184573.5,False,2.4,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,17.2,46,19.4,46,24.0,46,Low,Low,Low
Bug Tracking,Yavatmal,6,106866.33333333333,False,11.9,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,25.5,54,27.8,54,32.5,54,Low,Low,Low
CI/CD,Ahmednagar,5,130466.0,True,9.3,26.4375,Medium,Rapidly Growing,8.46,36.595,0.0,0.0,0.0,-5.0,24.0,60,32.7,60,50.2,60,Low,Low,Medium
CI/CD,Akola,5,131192.0,True,8.5,26.4375,Medium,Rapidly Growing,9.0,33.019,0.0,0.0,0.0,-5.0,22.3,60,31.1,60,48.8,60,Low,Low,Medium
CI/CD,Amravati,3,93380.66666666667,True,6.5,26.4375,Medium,Rapidly Growing,8.8925,37.6035,0.0,0.0,0.0,-5.0,21.6,56,30.4,56,48.1,56,Low,Low,Medium
CI/CD,Aurangabad,5,200086.4,True,10.3,26.4375,Medium,Rapidly Growing,7.6,38.486000000000004,0.0,0.0,0.0,-5.0,25.4,60,33.9,60,50.9,60,Low,Low,Medium
CI/CD,Beed,2,73420.0,True,2.9,26.4375,Medium,Rapidly Growing,9.5965,42.417,0.0,0.0,0.0,-5.0,19.6,54,28.6,54,46.7,54,Low,Low,Medium
CI/CD,Bhiwandi,3,157336.0,True,5.6,26.4375,Medium,Rapidly Growing,8.895,40.1755,0.0,0.0,0.0,-5.0,21.5,56,30.3,56,48.0,56,Low,Low,Medium
CI/CD,Chandrapur,2,240313.0,True,2.4,26.4375,Medium,Rapidly Growing,8.7865,35.588,0.0,0.0,0.0,-5.0,16.9,54,25.7,54,43.3,54,Low,Low,Medium
CI/CD,Dhule,3,111059.66666666667,True,6.1,26.4375,Medium,Rapidly Growing,10.1625,39.802,0.0,0.0,0.0,-5.0,22.2,56,31.3,56,49.6,56,Low,Low,Medium
CI/CD,Jalgaon,5,67265.8,True,10.5,26.4375,Medium,Rapidly Growing,8.879999999999999,37.665,0.0,0.0,0.0,-5.0,25.6,60,34.5,60,52.1,60,Low,Low,Medium
CI/CD,Jalna,5,205386.0,True,8.7,26.4375,Medium,Rapidly Growing,8.616499999999998,33.054500000000004,0.0,0.0,0.0,-5.0,22.4,60,31.1,60,48.7,60,Low,Low,Medium
CI/CD,Kolhapur,4,134842.25,True,7.5,26.4375,Medium,Rapidly Growing,9.7,40.227999999999994,0.0,0.0,0.0,-5.0,23.6,58,32.6,58,50.7,58,Low,Low,Medium
CI/CD,Mumbai,5,126631.2,True,11.1,26.4375,Medium,Rapidly Growing,9.267,35.709500000000006,0.0,0.0,0.0,-5.0,25.7,60,34.7,60,52.5,60,Low,Low,Medium
CI/CD,Nagpur,2,97252.5,True,2.2,26.4375,Medium,Rapidly Growing,9.1105,38.835,0.0,0.0,0.0,-5.0,17.7,54,26.6,54,44.4,54,Low,Low,Medium
CI/CD,Nanded,1,22032.0,True,0.0,26.4375,Medium,Rapidly Growing,8.637,35.605000000000004,0.0,0.0,0.0,-5.0,14.5,52,23.2,52,40.8,52,Low,Low,Medium
CI/CD,Nashik,4,86826.0,True,7.9,26.4375,Medium,Rapidly Growing,8.586,37.875,0.0,0.0,0.0,-5.0,23.0,58,31.8,58,49.3,58,Low,Low,Medium
CI/CD,Osmanabad,6,82635.33333333333,True,11.9,26.4375,Medium,Rapidly Growing,8.059999999999999,37.4765,0.0,0.0,0.0,-5.0,26.8,62,35.4,62,52.6,62,Low,Medium,Medium
CI/CD,Parbhani,7,101833.42857142857,True,12.2,26.4375,Medium,Rapidly Growing,9.2835,38.364,0.0,0.0,0.0,-5.0,27.6,64,36.6,64,54.4,64,Low,Medium,Medium
CI/CD,Pune,1,20132.0,True,0.0,26.4375,Medium,Rapidly Growing,8.681999999999999,40.851,0.0,0.0,0.0,-5.0,16.0,52,24.8,52,42.4,52,Low,Low,Medium
CI/CD,Raigad,2,42758.5,True,2.9,26.4375,Medium,Rapidly Growing,9.9115,39.47,0.0,0.0,0.0,-5.0,18.8,54,27.9,54,46.1,54,Low,Low,Medium
CI/CD,Sangli,6,171988.5,True,15.6,26.4375,Medium,Rapidly Growing,9.5185,37.182,0.0,0.0,0.0,-5.0,30.7,62,39.7,62,57.7,62,Low,Medium,Medium
CI/CD,Satara,3,179866.0,True,5.0,26.4375,Medium,Rapidly Growing,9.8795,40.648,0.0,0.0,0.0,-5.0,21.3,56,30.4,56,48.5,56,Low,Low,Medium
CI/CD,Solapur,5,125098.4,True,9.5,26.4375,Medium,Rapidly Growing,9.0745,41.6085,0.0,0.0,0.0,-5.0,25.9,60,34.7,60,52.5,60,Low,Low,Medium
CI/CD,Yavatmal,5,104871.6,True,9.5,26.4375,Medium,Rapidly Growing,9.310500000000001,37.6325,0.0,0.0,0.0,-5.0,24.7,60,33.7,60,51.5,60,Low,Low,Medium
CNC Operation,Ahmednagar,5,90117.6,True,9.3,6.3175,Medium,Stable,8.46,36.595,0.0,0.0,0.0,-5.0,19.0,60,22.7,60,30.1,60,Low,Low,Low
CNC Operation,Akola,4,85518.5,True,6.4,6.3175,Medium,Stable,9.0,33.019,0.0,0.0,0.0,-5.0,15.1,58,19.0,58,26.6,58,Low,Low,Low
CNC Operation,Amravati,7,107904.14285714286,True,19.4,6.3175,Medium,Stable,8.8925,37.6035,0.0,0.0,0.0,-5.0,29.5,64,33.3,64,40.9,64,Low,Low,Medium
CNC Operation,Aurangabad,5,58711.2,True,10.3,6.3175,Medium,Stable,7.6,38.486000000000004,0.0,0.0,0.0,-5.0,20.3,60,23.8,60,30.8,60,Low,Low,Low
CNC Operation,Beed,7,172192.57142857142,True,17.1,6.3175,Medium,Stable,9.5965,42.417,0.0,0.0,0.0,-5.0,28.8,64,32.8,64,40.7,64,Low,Low,Medium
CNC Operation,Bhiwandi,2,242677.5,True,2.8,6.3175,Medium,Stable,8.895,40.1755,0.0,0.0,0.0,-5.0,13.7,54,17.5,54,25.1,54,Low,Low,Low
CNC Operation,Chandrapur,7,136727.0,True,14.3,6.3175,Medium,Stable,8.7865,35.588,0.0,0.0,0.0,-5.0,23.8,64,27.5,64,35.1,64,Low,Low,Medium
CNC Operation,Dhule,4,121040.5,True,9.1,6.3175,Medium,Stable,10.1625,39.802,0.0,0.0,0.0,-5.0,20.2,58,24.3,58,32.5,58,Low,Low,Low
CNC Operation,Jalgaon,5,30732.6,True,10.5,6.3175,Medium,Stable,8.879999999999999,37.665,0.0,0.0,0.0,-5.0,20.6,60,24.4,60,32.0,60,Low,Low,Low
CNC Operation,Jalna,3,104951.0,True,4.3,6.3175,Medium,Stable,8.616499999999998,33.054500000000004,0.0,0.0,0.0,-5.0,12.9,56,16.7,56,24.2,56,Low,Low,Low
CNC Operation,Kolhapur,6,173970.33333333334,True,12.5,6.3175,Medium,Stable,9.7,40.227999999999994,0.0,0.0,0.0,-5.0,23.6,62,27.6,62,35.6,62,Low,Low,Medium
CNC Operation,Latur,6,138855.83333333334,True,12.8,6.3175,Medium,Stable,9.7515,39.448,0.0,0.0,0.0,-5.0,23.7,62,27.7,62,35.7,62,Low,Low,Medium
CNC Operation,Mumbai,5,189204.8,True,11.1,6.3175,Medium,Stable,9.267,35.709500000000006,0.0,0.0,0.0,-5.0,20.7,60,24.6,60,32.4,60,Low,Low,Low
CNC Operation,Nagpur,8,71096.25,True,15.2,6.3175,Medium,Stable,9.1105,38.835,0.0,0.0,0.0,-5.0,25.7,66,29.6,66,37.3,66,Low,Low,Medium
CNC Operation,Nanded,1,53324.0,True,0.0,6.3175,Medium,Stable,8.637,35.605000000000004,0.0,0.0,0.0,-5.0,9.4,52,13.2,52,20.6,52,Low,Low,Low
CNC Operation,Nashik,6,193832.66666666666,True,13.2,6.3175,Medium,Stable,8.586,37.875,0.0,0.0,0.0,-5.0,23.3,62,27.0,62,34.5,62,Low,Low,Low
CNC Operation,Osmanabad,3,90207.66666666667,True,4.8,6.3175,Medium,Stable,8.059999999999999,37.4765,0.0,0.0,0.0,-5.0,14.6,56,18.2,56,25.4,56,Low,Low,Low
CNC Operation,Parbhani,10,111440.5,True,18.4,6.3175,Medium,Stable,9.2835,38.364,0.0,0.0,0.0,-5.0,28.8,70,32.7,70,40.5,70,Low,Low,Medium
CNC Operation,Pune,3,112391.66666666667,True,5.6,6.3175,Medium,Stable,8.681999999999999,40.851,0.0,0.0,0.0,-5.0,16.6,56,20.4,56,27.9,56,Low,Low,Low
